timestamp,src_computer,dst_computer,label,snapshot
2019-07-16 18:49:36,192.168.3.29,35.196.212.198,0,29
2019-07-16 18:49:31,192.168.3.29,8.39.36.145,0,29
2019-07-16 18:49:31,192.168.3.29,8.39.36.145,0,29
2019-07-16 18:49:31,192.168.3.29,8.39.36.145,0,29
2019-07-16 18:49:31,192.168.3.29,8.39.36.145,0,29
2019-07-16 18:48:11,192.168.3.29,8.39.36.194,0,29
2019-07-16 18:48:48,192.168.3.29,50.19.60.226,0,29
2019-07-16 18:48:28,192.168.3.29,35.196.212.198,0,29
2019-07-16 18:49:36,192.168.3.29,35.196.212.198,0,29
2019-07-16 18:49:36,8.39.36.194,192.168.3.29,0,29
2019-07-16 18:49:36,8.39.36.145,192.168.3.29,0,29
2019-07-16 18:49:36,8.39.36.145,192.168.3.29,0,29
2019-07-16 18:49:36,8.39.36.145,192.168.3.29,0,29
2019-07-16 18:49:36,8.39.36.145,192.168.3.29,0,29
2019-07-16 18:49:36,50.19.60.226,192.168.3.29,0,29
2019-07-16 18:48:29,192.168.3.29,35.196.212.198,0,29
2019-07-16 18:49:36,192.168.3.29,35.196.212.198,0,29
2019-07-16 18:48:45,192.168.3.29,159.180.84.2,0,29
2019-07-16 18:49:37,159.180.84.2,192.168.3.29,0,29
2019-07-16 18:48:24,192.168.3.29,23.62.236.171,0,29
2019-07-16 18:49:25,192.168.3.29,104.254.149.101,0,29
2019-07-16 18:49:38,192.168.3.29,104.254.149.101,0,29
2019-07-16 18:49:25,192.168.3.29,104.254.149.101,0,29
2019-07-16 18:49:38,192.168.3.29,104.254.149.101,0,29
2019-07-16 18:49:33,192.168.3.29,151.101.1.194,0,29
2019-07-16 18:49:33,192.168.3.29,151.101.1.194,0,29
2019-07-16 18:49:33,192.168.3.29,151.101.1.194,0,29
2019-07-16 18:49:33,192.168.3.29,151.101.1.194,0,29
2019-07-16 18:49:33,192.168.3.29,204.11.109.77,0,29
2019-07-16 18:48:47,192.168.3.29,169.54.251.164,0,29
2019-07-16 18:49:38,151.101.1.194,192.168.3.29,0,29
2019-07-16 18:49:38,151.101.1.194,192.168.3.29,0,29
2019-07-16 18:49:38,151.101.1.194,192.168.3.29,0,29
2019-07-16 18:49:38,151.101.1.194,192.168.3.29,0,29
2019-07-16 18:49:38,204.11.109.77,192.168.3.29,0,29
2019-07-16 18:49:38,169.54.251.164,192.168.3.29,0,29
2019-07-16 18:47:45,192.168.3.29,209.85.164.184,0,29
2019-07-16 18:49:41,192.168.3.29,209.85.164.184,0,29
2019-07-16 18:49:31,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:41,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:31,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:41,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:31,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:41,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:31,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:41,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:31,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:49:41,192.168.3.29,104.254.148.198,0,29
2019-07-16 18:48:48,192.168.3.29,38.69.47.80,0,29
2019-07-16 18:32:19,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:48:50,192.168.3.29,31.13.70.7,0,29
2019-07-16 18:49:42,31.13.70.7,192.168.3.29,0,29
2019-07-16 18:48:56,192.168.3.29,151.101.196.157,0,29
2019-07-16 17:45:08,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:49:43,151.101.196.157,192.168.3.29,0,29
2019-07-16 17:19:43,192.168.3.29,8.8.8.8,0,27
2019-07-16 15:13:08,192.168.3.29,8.8.8.8,0,25
2019-07-16 18:48:57,192.168.3.29,104.244.42.131,0,29
2019-07-16 18:48:57,192.168.3.29,104.244.42.69,0,29
2019-07-16 18:49:44,104.244.42.131,192.168.3.29,0,29
2019-07-16 18:49:44,104.244.42.69,192.168.3.29,0,29
2019-07-16 14:42:36,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:49:25,192.168.3.29,209.191.163.208,0,29
2019-07-16 18:49:46,192.168.3.29,209.191.163.208,0,29
2019-07-16 18:48:51,192.168.3.29,31.13.70.36,0,29
2019-07-16 18:49:46,31.13.70.36,192.168.3.29,0,29
2019-07-16 18:10:37,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:49:00,192.168.3.29,13.224.51.35,0,29
2019-07-16 18:49:04,192.168.3.29,63.245.208.195,0,29
2019-07-16 18:49:49,13.224.51.35,192.168.3.29,0,29
2019-07-16 18:49:49,63.245.208.195,192.168.3.29,0,29
2019-07-16 18:49:45,192.168.3.29,23.196.38.238,0,29
2019-07-16 18:49:45,192.168.3.29,23.196.38.238,0,29
2019-07-16 18:49:50,23.196.38.238,192.168.3.29,0,29
2019-07-16 18:49:50,23.196.38.238,192.168.3.29,0,29
2019-07-16 18:49:46,192.168.3.29,104.36.113.23,0,29
2019-07-16 18:49:51,104.36.113.23,192.168.3.29,0,29
2019-07-16 18:49:46,192.168.3.29,104.36.113.23,0,29
2019-07-16 18:49:02,192.168.3.29,104.16.41.2,0,29
2019-07-16 18:49:52,104.16.41.2,192.168.3.29,0,29
2019-07-16 18:49:08,192.168.3.29,151.101.1.194,0,29
2019-07-16 18:49:52,151.101.1.194,192.168.3.29,0,29
2019-07-16 12:49:05,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:17:53,192.168.3.29,8.8.8.8,0,28
2019-07-16 17:38:37,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:29:29,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:47:55,192.168.3.10,239.2.11.71,0,29
2019-07-16 18:32:29,192.168.3.29,8.8.8.8,0,28
2019-07-16 16:00:25,192.168.3.29,8.8.8.8,0,26
2019-07-16 18:40:11,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:49:52,192.168.3.29,23.196.38.238,0,29
2019-07-16 18:49:58,23.196.38.238,192.168.3.29,0,29
2019-07-16 18:49:12,192.168.3.29,52.207.17.169,0,29
2019-07-16 18:49:59,52.207.17.169,192.168.3.29,0,29
2019-07-16 18:49:53,192.168.3.29,23.62.236.171,0,29
2019-07-16 14:08:21,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:48:55,192.168.3.29,13.224.51.27,0,29
2019-07-16 18:50:00,13.224.51.27,192.168.3.29,0,29
2019-07-16 18:41:15,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:49:41,192.168.3.29,172.217.4.131,0,29
2019-07-16 18:49:38,192.168.3.29,172.217.5.202,0,29
2019-07-16 18:49:43,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:49:10,192.168.3.29,172.217.4.150,0,29
2019-07-16 18:49:33,192.168.3.29,172.217.11.65,0,29
2019-07-16 18:49:33,192.168.3.29,216.58.193.193,0,29
2019-07-16 18:49:10,192.168.3.29,172.217.14.78,0,29
2019-07-16 18:49:26,192.168.3.29,172.217.5.66,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.5.202,0,29
2019-07-16 18:49:47,192.168.3.29,216.58.217.195,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.4.131,0,29
2019-07-16 18:49:26,192.168.3.29,172.217.11.162,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.11.65,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.11.162,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.4.150,0,29
2019-07-16 18:50:03,192.168.3.29,216.58.193.193,0,29
2019-07-16 18:50:03,192.168.3.29,216.58.217.195,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.14.78,0,29
2019-07-16 18:50:03,192.168.3.29,172.217.5.66,0,29
2019-07-16 18:49:58,192.168.3.29,23.196.38.238,0,29
2019-07-16 18:49:00,192.168.3.29,13.224.51.60,0,29
2019-07-16 18:50:04,13.224.51.60,192.168.3.29,0,29
2019-07-16 18:50:04,23.196.38.238,192.168.3.29,0,29
2019-07-16 18:49:53,192.168.3.29,172.217.11.69,0,29
2019-07-16 18:49:53,192.168.3.29,172.217.11.69,0,29
2019-07-16 18:50:04,192.168.3.29,172.217.11.69,0,29
2019-07-16 18:50:04,192.168.3.29,172.217.11.69,0,29
2019-07-16 18:49:33,192.168.3.29,172.217.4.195,0,29
2019-07-16 18:50:04,192.168.3.29,172.217.4.195,0,29
2019-07-16 16:36:45,192.168.3.29,8.8.8.8,0,26
2019-07-16 18:50:04,192.168.3.29,23.59.65.63,0,29
2019-07-16 18:50:09,23.59.65.63,192.168.3.29,0,29
2019-07-16 18:49:50,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:50:10,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:49:09,192.168.3.29,204.11.109.67,0,29
2019-07-16 18:49:07,192.168.3.29,204.11.109.67,0,29
2019-07-16 18:50:12,204.11.109.67,192.168.3.29,0,29
2019-07-16 18:50:12,204.11.109.67,192.168.3.29,0,29
2019-07-16 18:49:33,192.168.3.29,216.58.217.202,0,29
2019-07-16 18:50:12,192.168.3.29,216.58.217.202,0,29
2019-07-16 18:49:10,192.168.3.29,204.11.109.65,0,29
2019-07-16 18:50:14,204.11.109.65,192.168.3.29,0,29
2019-07-16 18:49:10,192.168.3.29,204.11.109.65,0,29
2019-07-16 18:49:11,192.168.3.29,204.11.109.65,0,29
2019-07-16 18:49:11,192.168.3.29,204.11.109.65,0,29
2019-07-16 18:50:15,204.11.109.65,192.168.3.29,0,29
2019-07-16 18:50:15,204.11.109.65,192.168.3.29,0,29
2019-07-16 18:50:15,204.11.109.65,192.168.3.29,0,29
2019-07-16 18:48:13,192.168.3.29,13.224.51.54,0,29
2019-07-16 18:49:53,192.168.3.29,172.217.11.173,0,29
2019-07-16 18:50:15,192.168.3.29,172.217.11.173,0,29
2019-07-16 18:49:26,192.168.3.29,172.217.4.162,0,29
2019-07-16 18:50:17,192.168.3.29,172.217.4.162,0,29
2019-07-16 18:48:18,192.168.3.29,3.213.135.194,0,29
2019-07-16 18:49:26,192.168.3.29,172.217.4.162,0,29
2019-07-16 18:50:20,192.168.3.29,172.217.4.162,0,29
2019-07-16 18:49:26,192.168.3.29,172.217.4.130,0,29
2019-07-16 18:50:21,192.168.3.29,172.217.4.130,0,29
2019-07-16 18:48:27,192.168.3.29,23.196.36.186,0,29
2019-07-16 18:48:26,192.168.3.29,104.17.120.107,0,29
2019-07-16 18:48:27,192.168.3.29,104.17.120.107,0,29
2019-07-16 18:50:22,23.196.36.186,192.168.3.29,0,29
2019-07-16 18:48:24,192.168.3.29,35.164.43.181,0,29
2019-07-16 18:50:22,192.168.3.29,35.164.43.181,0,29
2019-07-16 18:48:22,192.168.3.29,34.202.124.43,0,29
2019-07-16 18:48:22,192.168.3.29,52.7.141.35,0,29
2019-07-16 18:48:22,192.168.3.29,104.36.113.19,0,29
2019-07-16 18:48:56,192.168.3.29,152.195.32.112,0,29
2019-07-16 18:49:22,192.168.3.29,152.195.32.249,0,29
2019-07-16 18:49:12,192.168.3.29,152.195.32.130,0,29
2019-07-16 18:48:21,192.168.3.29,13.224.51.53,0,29
2019-07-16 18:50:18,192.168.3.29,3.213.135.194,0,29
2019-07-16 18:50:22,192.168.3.29,52.7.141.35,0,29
2019-07-16 18:49:31,192.168.3.29,173.241.244.220,0,29
2019-07-16 18:49:48,192.168.3.29,104.36.113.20,0,29
2019-07-16 18:49:56,192.168.3.29,172.217.14.78,0,29
2019-07-16 18:48:28,192.168.3.29,208.185.50.90,0,29
2019-07-16 18:49:11,192.168.3.29,192.229.163.248,0,29
2019-07-16 18:48:44,192.168.3.29,72.21.81.200,0,29
2019-07-16 18:49:55,192.168.3.29,172.217.4.131,0,29
2019-07-16 18:49:07,192.168.3.29,204.11.109.67,0,29
2019-07-16 18:49:55,192.168.3.29,172.217.14.67,0,29
2019-07-16 18:48:27,192.168.3.29,151.101.0.166,0,29
2019-07-16 18:48:27,192.168.3.29,216.200.232.195,0,29
2019-07-16 18:48:30,192.168.3.29,52.21.100.231,0,29
2019-07-16 18:48:27,192.168.3.29,208.100.17.177,0,29
2019-07-16 18:48:28,192.168.3.29,54.88.253.173,0,29
2019-07-16 18:50:23,172.217.14.78,192.168.3.29,0,29
2019-07-16 18:50:23,172.217.4.131,192.168.3.29,0,29
2019-07-16 18:50:23,172.217.14.67,192.168.3.29,0,29
2019-07-16 18:50:23,151.101.0.166,192.168.3.29,0,29
2019-07-16 18:48:27,192.168.3.29,23.67.71.214,0,29
2019-07-16 18:49:00,192.168.3.29,3.13.150.182,0,29
2019-07-16 18:48:27,192.168.3.29,208.100.17.184,0,29
2019-07-16 18:50:23,192.168.3.29,13.224.51.53,0,29
2019-07-16 18:48:55,192.168.3.29,23.196.36.72,0,29
2019-07-16 18:50:06,192.168.3.29,172.217.11.65,0,29
2019-07-16 18:48:50,192.168.3.29,13.224.42.44,0,29
2019-07-16 18:48:48,192.168.3.29,35.166.72.62,0,29
2019-07-16 18:48:35,192.168.3.29,23.59.65.63,0,29
2019-07-16 18:50:23,23.67.71.214,192.168.3.29,0,29
2019-07-16 18:50:23,104.36.113.20,192.168.3.29,0,29
2019-07-16 18:49:07,192.168.3.29,173.241.244.220,0,29
2019-07-16 18:50:23,13.224.51.53,192.168.3.29,0,29
2019-07-16 18:50:23,204.11.109.67,192.168.3.29,0,29
2019-07-16 18:49:29,192.168.3.29,23.35.177.63,0,29
2019-07-16 18:50:23,172.217.11.65,192.168.3.29,0,29
2019-07-16 18:50:15,192.168.3.29,13.224.51.54,0,29
2019-07-16 18:49:30,192.168.3.29,104.36.113.24,0,29
2019-07-16 18:50:23,23.196.36.72,192.168.3.29,0,29
2019-07-16 18:50:23,23.59.65.63,192.168.3.29,0,29
2019-07-16 18:50:23,192.168.3.29,208.100.17.184,0,29
2019-07-16 18:49:33,192.168.3.29,204.11.109.77,0,29
2019-07-16 18:50:23,23.35.177.63,192.168.3.29,0,29
2019-07-16 18:50:23,13.224.51.54,192.168.3.29,0,29
2019-07-16 18:48:50,192.168.3.29,13.224.51.191,0,29
2019-07-16 18:49:30,192.168.3.29,104.36.113.24,0,29
2019-07-16 18:50:04,192.168.3.29,216.58.217.194,0,29
2019-07-16 18:48:28,192.168.3.29,72.21.91.29,0,29
2019-07-16 18:50:04,192.168.3.29,172.217.11.162,0,29
2019-07-16 18:49:07,192.168.3.29,173.241.244.143,0,29
2019-07-16 18:50:23,13.224.51.191,192.168.3.29,0,29
2019-07-16 18:49:57,192.168.3.29,172.217.14.110,0,29
2019-07-16 18:49:10,192.168.3.29,104.36.113.24,0,29
2019-07-16 18:49:44,192.168.3.29,13.224.51.35,0,29
2019-07-16 18:49:41,192.168.3.29,104.16.41.2,0,29
2019-07-16 18:50:23,192.168.3.29,173.241.244.143,0,29
2019-07-16 18:50:23,216.58.217.194,192.168.3.29,0,29
2019-07-16 18:50:23,172.217.11.162,192.168.3.29,0,29
2019-07-16 18:50:23,52.7.141.35,192.168.3.29,0,29
2019-07-16 18:50:23,13.224.51.35,192.168.3.29,0,29
2019-07-16 18:50:23,3.213.135.194,192.168.3.29,0,29
2019-07-16 18:50:22,192.168.3.29,34.202.124.43,0,29
2019-07-16 18:50:22,192.168.3.29,104.36.113.19,0,29
2019-07-16 18:48:59,192.168.3.29,72.21.91.29,0,29
2019-07-16 18:48:49,192.168.3.29,13.224.42.44,0,29
2019-07-16 18:50:23,35.166.72.62,192.168.3.29,0,29
2019-07-16 18:50:23,104.36.113.24,192.168.3.29,0,29
2019-07-16 18:50:23,172.217.14.110,192.168.3.29,0,29
2019-07-16 18:50:23,204.11.109.77,192.168.3.29,0,29
2019-07-16 18:50:23,208.185.50.90,192.168.3.29,0,29
2019-07-16 18:50:23,52.21.100.231,192.168.3.29,0,29
2019-07-16 18:50:23,54.88.253.173,192.168.3.29,0,29
2019-07-16 18:50:23,104.36.113.24,192.168.3.29,0,29
2019-07-16 18:50:23,192.168.3.29,173.241.244.220,0,29
2019-07-16 18:50:07,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:50:23,104.16.41.2,192.168.3.29,0,29
2019-07-16 18:50:23,104.36.113.24,192.168.3.29,0,29
2019-07-16 18:49:30,192.168.3.29,23.35.177.63,0,29
2019-07-16 18:50:23,3.13.150.182,192.168.3.29,0,29
2019-07-16 18:49:15,192.168.3.29,104.36.113.20,0,29
2019-07-16 18:48:48,192.168.3.29,52.25.249.26,0,29
2019-07-16 18:50:23,172.217.14.100,192.168.3.29,0,29
2019-07-16 18:50:23,104.36.113.19,192.168.3.29,0,29
2019-07-16 18:50:23,104.36.113.20,192.168.3.29,0,29
2019-07-16 18:50:23,34.202.124.43,192.168.3.29,0,29
2019-07-16 18:50:23,52.25.249.26,192.168.3.29,0,29
2019-07-16 18:41:15,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:48:42,8.6.0.1,8.0.6.4,0,29
2019-07-16 18:48:42,0.0.0.0,255.255.255.255,0,29
2019-07-16 18:48:48,192.168.3.29,192.168.3.31,0,29
2019-07-16 17:22:23,192.168.3.31,192.168.3.29,0,27
2019-07-16 18:50:49,192.168.3.31,192.168.3.29,0,29
2019-07-16 18:47:58,0.87.248.248,3.0.0.0,0,29
2019-07-16 18:46:58,192.168.3.29,38.27.100.197,0,29
2019-07-16 18:49:55,192.168.3.10,239.2.11.71,0,29
2019-07-16 18:51:53,38.27.100.197,192.168.3.29,0,29
2019-07-16 18:52:19,192.168.3.29,35.224.99.156,0,29
2019-07-16 18:50:42,8.6.0.1,8.0.6.4,0,29
2019-07-16 18:50:43,0.0.0.0,255.255.255.255,0,29
2019-07-16 18:50:49,192.168.3.29,192.168.3.31,0,29
2019-07-16 18:51:55,192.168.3.10,239.2.11.71,0,29
2019-07-16 18:50:58,0.87.248.248,3.0.0.0,0,29
2019-07-16 18:52:43,8.6.0.1,8.0.6.4,0,29
2019-07-16 18:52:45,0.0.0.0,255.255.255.255,0,29
2019-07-16 18:52:51,192.168.3.29,192.168.3.31,0,29
2019-07-16 18:55:13,192.168.3.29,91.189.92.20,0,29
2019-07-16 18:55:13,192.168.3.29,91.189.92.20,0,29
2019-07-16 18:55:14,91.189.92.20,192.168.3.29,0,29
2019-07-16 18:55:14,91.189.92.20,192.168.3.29,0,29
2019-07-16 18:55:14,192.168.3.29,91.189.94.244,0,29
2019-07-16 18:55:14,192.168.3.29,91.189.92.18,0,29
2019-07-16 18:55:14,192.168.3.29,91.189.92.18,0,29
2019-07-16 18:55:13,192.168.3.29,91.189.92.20,0,29
2019-07-16 18:55:37,91.189.92.20,192.168.3.29,0,29
2019-07-16 18:55:38,192.168.3.29,91.189.92.18,0,29
2019-07-16 17:04:49,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:55:47,192.168.3.29,23.54.21.234,0,29
2019-07-16 18:55:47,192.168.3.29,23.54.21.234,0,29
2019-07-16 18:55:47,23.54.21.234,192.168.3.29,0,29
2019-07-16 18:55:47,23.54.21.234,192.168.3.29,0,29
2019-07-16 14:09:51,192.168.3.29,8.8.8.8,0,24
2019-07-16 13:22:36,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:55:48,192.168.3.29,13.224.55.60,0,29
2019-07-16 18:55:50,13.224.55.60,192.168.3.29,0,29
2019-07-16 18:55:47,192.168.3.29,52.42.232.148,0,29
2019-07-16 18:55:52,52.42.232.148,192.168.3.29,0,29
2019-07-16 18:55:54,192.168.3.29,172.217.4.161,0,29
2019-07-16 18:55:54,192.168.3.29,172.217.4.161,0,29
2019-07-16 18:55:54,192.168.3.29,172.217.4.161,0,29
2019-07-16 18:55:54,192.168.3.29,172.217.4.161,0,29
2019-07-16 18:41:54,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:55:54,172.217.4.161,192.168.3.29,0,29
2019-07-16 18:55:54,172.217.4.161,192.168.3.29,0,29
2019-07-16 18:55:54,172.217.4.161,192.168.3.29,0,29
2019-07-16 18:55:54,172.217.4.161,192.168.3.29,0,29
2019-07-16 18:55:54,192.168.3.29,216.58.217.195,0,29
2019-07-16 18:55:54,216.58.217.195,192.168.3.29,0,29
2019-07-16 18:55:54,192.168.3.29,172.217.11.174,0,29
2019-07-16 18:55:54,172.217.11.174,192.168.3.29,0,29
2019-07-16 18:53:55,192.168.3.10,239.2.11.71,0,29
2019-07-16 18:55:44,192.168.3.29,23.62.236.177,0,29
2019-07-16 18:55:13,192.168.3.29,91.189.92.20,0,29
2019-07-16 18:56:03,192.168.3.29,91.189.92.20,0,29
2019-07-16 18:27:18,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:56:05,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:56:07,192.168.3.29,13.224.50.234,0,29
2019-07-16 18:56:07,192.168.3.29,13.224.50.234,0,29
2019-07-16 18:56:07,192.168.3.29,13.224.50.234,0,29
2019-07-16 18:56:07,13.224.50.234,192.168.3.29,0,29
2019-07-16 18:56:07,13.224.50.234,192.168.3.29,0,29
2019-07-16 18:56:08,192.168.3.29,13.224.50.234,0,29
2019-07-16 18:56:08,192.168.3.29,13.224.50.234,0,29
2019-07-16 18:56:08,13.224.50.234,192.168.3.29,0,29
2019-07-16 18:56:08,13.224.50.234,192.168.3.29,0,29
2019-07-16 18:56:04,192.168.3.29,91.189.89.224,0,29
2019-07-16 18:56:11,91.189.89.224,192.168.3.29,0,29
2019-07-16 17:51:41,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:02:54,192.168.3.29,8.8.8.8,0,23
2019-07-16 15:20:23,192.168.3.29,8.8.8.8,0,25
2019-07-16 14:03:21,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:46:58,192.168.3.29,8.8.8.8,0,29
2019-07-16 16:17:52,192.168.3.29,8.8.8.8,0,26
2019-07-16 18:56:17,192.168.3.29,72.167.18.239,0,29
2019-07-16 18:56:17,192.168.3.29,172.217.4.130,0,29
2019-07-16 18:56:17,172.217.4.130,192.168.3.29,0,29
2019-07-16 18:56:17,192.168.3.29,156.154.136.36,0,29
2019-07-16 18:56:18,192.168.3.29,156.154.136.36,0,29
2019-07-16 18:56:17,192.168.3.29,23.196.38.238,0,29
2019-07-16 18:56:17,192.168.3.29,172.217.4.130,0,29
2019-07-16 18:56:18,192.168.3.29,23.196.38.238,0,29
2019-07-16 18:56:16,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:21,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:17,192.168.3.29,52.2.126.154,0,29
2019-07-16 18:56:21,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:23,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:18,192.168.3.29,52.94.232.32,0,29
2019-07-16 18:56:18,192.168.3.29,52.94.232.32,0,29
2019-07-16 14:19:41,192.168.3.29,8.8.8.8,0,24
2019-07-16 17:15:22,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:56:25,192.168.3.29,23.62.236.177,0,29
2019-07-16 18:31:21,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:56:17,192.168.3.29,38.106.34.106,0,29
2019-07-16 18:56:28,192.168.3.29,38.106.34.106,0,29
2019-07-16 15:46:37,192.168.3.29,8.8.8.8,0,26
2019-07-16 18:56:17,192.168.3.29,104.254.150.13,0,29
2019-07-16 18:56:29,192.168.3.29,104.254.150.13,0,29
2019-07-16 18:56:24,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:29,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:24,192.168.3.29,172.217.14.99,0,29
2019-07-16 18:29:00,192.168.3.29,8.8.8.8,0,28
2019-07-16 12:41:08,192.168.3.29,8.8.8.8,0,22
2019-07-16 16:49:53,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:56:17,192.168.3.29,216.155.194.56,0,29
2019-07-16 18:56:33,192.168.3.29,216.155.194.56,0,29
2019-07-16 18:56:16,192.168.3.29,13.224.51.96,0,29
2019-07-16 18:56:29,192.168.3.29,91.189.91.26,0,29
2019-07-16 18:56:05,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:55:52,192.168.3.29,172.217.4.142,0,29
2019-07-16 18:55:57,192.168.3.29,172.217.4.130,0,29
2019-07-16 18:55:59,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:56:36,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:56:36,192.168.3.29,172.217.4.142,0,29
2019-07-16 18:56:36,192.168.3.29,172.217.14.100,0,29
2019-07-16 18:56:36,192.168.3.29,172.217.4.130,0,29
2019-07-16 18:56:37,192.168.3.29,216.58.193.206,0,29
2019-07-16 18:56:37,216.58.193.206,192.168.3.29,0,29
2019-07-16 12:41:05,192.168.3.29,8.8.8.8,0,22
2019-07-16 18:56:37,192.168.3.29,72.21.206.141,0,29
2019-07-16 18:10:03,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:54:43,8.6.0.1,8.0.6.4,0,29
2019-07-16 18:42:40,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:56:11,192.168.3.29,172.217.4.161,0,29
2019-07-16 18:55:54,192.168.3.29,172.217.11.86,0,29
2019-07-16 18:56:45,192.168.3.29,172.217.4.161,0,29
2019-07-16 18:56:45,192.168.3.29,172.217.11.86,0,29
2019-07-16 13:13:08,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:55:47,192.168.3.29,52.41.57.47,0,29
2019-07-16 18:54:51,192.168.3.29,192.168.3.31,0,29
2019-07-16 18:55:46,192.168.3.29,52.42.232.148,0,29
2019-07-16 18:55:46,192.168.3.29,52.42.232.148,0,29
2019-07-16 18:56:23,192.168.3.29,173.194.162.231,0,29
2019-07-16 18:56:54,192.168.3.29,173.194.162.231,0,29
2019-07-16 18:56:23,192.168.3.29,173.194.162.231,0,29
2019-07-16 18:56:54,192.168.3.29,173.194.162.231,0,29
2019-07-16 18:56:45,192.168.3.29,52.223.241.10,0,29
2019-07-16 18:56:54,192.168.3.29,52.223.241.10,0,29
2019-07-16 18:54:47,0.0.0.0,255.255.255.255,0,29
2019-07-16 18:55:53,192.168.3.29,172.217.11.174,0,29
2019-07-16 18:56:56,192.168.3.29,172.217.11.174,0,29
2019-07-16 18:56:42,192.168.3.29,98.138.49.44,0,29
2019-07-16 18:56:58,192.168.3.29,98.138.49.44,0,29
2019-07-16 18:53:58,0.87.248.248,3.0.0.0,0,29
2019-07-16 18:56:46,192.168.3.29,52.223.248.242,0,29
2019-07-16 18:57:00,192.168.3.29,52.223.248.242,0,29
2019-07-16 18:55:46,192.168.3.29,52.41.57.47,0,29
2019-07-16 18:55:46,192.168.3.29,52.42.232.148,0,29
2019-07-16 18:55:46,192.168.3.29,52.42.232.148,0,29
2019-07-16 18:32:14,192.168.3.29,8.8.8.8,0,28
2019-07-16 17:29:52,192.168.3.29,8.8.8.8,0,27
2019-07-16 13:22:37,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:56:45,192.168.3.29,23.160.0.254,0,29
2019-07-16 18:57:05,192.168.3.29,23.160.0.254,0,29
2019-07-16 18:56:35,192.168.3.29,8.43.85.13,0,29
2019-07-16 18:55:46,192.168.3.29,52.42.232.148,0,29
2019-07-16 18:44:28,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:48:31,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:57:01,192.168.3.29,72.21.202.25,0,29
2019-07-16 18:57:08,192.168.3.29,23.62.236.177,0,29
2019-07-16 16:58:39,192.168.3.29,8.8.8.8,0,27
2019-07-16 17:21:08,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:56:31,192.168.3.29,13.224.42.214,0,29
2019-07-16 18:57:10,192.168.3.29,23.62.236.171,0,29
