,src,dest,score,snapshot,time,label,pred
123299,C754,C4069,0.9997100608687919,1353,421178,False,True
123300,C754,C4069,0.9997100608687919,1353,421193,False,True
123304,C754,C5538,0.9997100608913969,1353,420765,False,True
123324,C754,C4531,0.9997100608682752,1353,420778,False,True
123325,C754,C4531,0.9997100608682752,1353,420784,False,True
123331,C754,C10652,0.9997100608723339,1353,420790,False,True
123332,C754,C10652,0.9997100608723339,1353,420806,False,True
123333,C754,C10652,0.9997100608723339,1353,421206,False,True
123334,C754,C10652,0.9997100608723339,1353,421212,False,True
123338,C754,C5084,0.9997100608688252,1353,420794,False,True
123339,C754,C5084,0.9997100608688252,1353,420801,False,True
123340,C754,C5084,0.9997100608688252,1353,421209,False,True
123341,C754,C5084,0.9997100608688252,1353,421213,False,True
123345,C754,C19733,0.999710060872056,1353,420832,False,True
123346,C754,C19733,0.999710060872056,1353,420842,False,True
123347,C754,C19733,0.999710060872056,1353,420859,False,True
123348,C754,C19733,0.999710060872056,1353,420864,False,True
123349,C754,C19733,0.999710060872056,1353,421247,False,True
123350,C754,C19733,0.999710060872056,1353,421255,False,True
123351,C754,C2022,0.9997100608712481,1353,420850,False,True
123352,C754,C2022,0.9997100608712481,1353,420952,False,True
123361,C754,C18163,0.9997100608660094,1353,420871,False,True
123362,C754,C18163,0.9997100608660094,1353,421097,False,True
123363,C754,C18163,0.9997100608660094,1353,421104,False,True
123364,C754,C18163,0.9997100608660094,1353,421561,False,True
123365,C754,C18163,0.9997100608660094,1353,421565,False,True
123391,C754,C8855,0.9997100608705318,1353,420914,False,True
123392,C754,C8855,0.9997100608705318,1353,421115,False,True
123398,C754,C12232,0.999710060869524,1353,420942,False,True
123399,C754,C12232,0.999710060869524,1353,420949,False,True
123400,C754,C12232,0.999710060869524,1353,421137,False,True
123401,C754,C12232,0.999710060869524,1353,421374,False,True
123402,C754,C19690,0.9997100608614673,1353,420944,False,True
123403,C754,C19690,0.9997100608614673,1353,420968,False,True
123404,C754,C19690,0.9997100608614673,1353,420980,False,True
123405,C754,C19690,0.9997100608614673,1353,421358,False,True
123406,C754,C19690,0.9997100608614673,1353,421395,False,True
123407,C754,C16727,0.999710060861124,1353,420951,False,True
123408,C754,C16727,0.999710060861124,1353,420965,False,True
123409,C754,C16727,0.999710060861124,1353,420978,False,True
123410,C754,C16727,0.999710060861124,1353,421140,False,True
123411,C754,C16727,0.999710060861124,1353,421161,False,True
123412,C754,C16727,0.999710060861124,1353,421385,False,True
123413,C754,C14379,0.9997100608696053,1353,420963,False,True
123414,C754,C14379,0.9997100608696053,1353,421133,False,True
123415,C754,C14379,0.9997100608696053,1353,421138,False,True
123416,C754,C14379,0.9997100608696053,1353,421592,False,True
123417,C754,C14379,0.9997100608696053,1353,421600,False,True
123418,C754,C15436,0.9997100608780791,1353,420964,False,True
123419,C754,C15436,0.9997100608780791,1353,421585,False,True
123420,C754,C15436,0.9997100608780791,1353,421601,False,True
123434,C754,C15010,0.9997100608873164,1353,421019,False,True
123435,C754,C15010,0.9997100608873164,1353,421661,False,True
123436,C754,C15010,0.9997100608873164,1353,421674,False,True
123457,C754,C15775,0.9997100608670487,1353,421039,False,True
123458,C754,C15775,0.9997100608670487,1353,421228,False,True
123459,C754,C15775,0.9997100608670487,1353,421235,False,True
123460,C754,C15775,0.9997100608670487,1353,421656,False,True
123461,C754,C15775,0.9997100608670487,1353,421666,False,True
123476,C754,C15154,0.9997100608692863,1353,421050,False,True
123477,C754,C15154,0.9997100608692863,1353,421289,False,True
123478,C754,C15154,0.9997100608692863,1353,421301,False,True
123479,C754,C15154,0.9997100608692863,1353,421518,False,True
123480,C754,C15154,0.9997100608692863,1353,421560,False,True
123489,C754,C3137,0.9997100608672518,1353,421053,False,True
123490,C754,C3137,0.9997100608672518,1353,421153,False,True
123491,C754,C3137,0.9997100608672518,1353,421164,False,True
123492,C754,C3137,0.9997100608672518,1353,421366,False,True
123493,C754,C3137,0.9997100608672518,1353,421403,False,True
123494,C754,C12954,0.9997100608780314,1353,421054,False,True
123495,C754,C12954,0.9997100608780314,1353,421253,False,True
123496,C754,C12954,0.9997100608780314,1353,421482,False,True
123497,C754,C12954,0.9997100608780314,1353,421683,False,True
123500,C754,C10616,0.999710060874577,1353,421067,False,True
123501,C754,C10616,0.999710060874577,1353,421495,False,True
123502,C754,C10616,0.999710060874577,1353,421512,False,True
123503,C754,C10616,0.999710060874577,1353,421528,False,True
123514,C754,C9978,0.9997100608626324,1353,421082,False,True
123515,C754,C9978,0.9997100608626324,1353,421102,False,True
123516,C754,C9978,0.9997100608626324,1353,421111,False,True
123517,C754,C9978,0.9997100608626324,1353,421314,False,True
123518,C754,C2708,0.9997100608664811,1353,421088,False,True
123519,C754,C2708,0.9997100608664811,1353,421294,False,True
123520,C754,C2708,0.9997100608664811,1353,421303,False,True
123521,C754,C2708,0.9997100608664811,1353,421521,False,True
123522,C754,C2708,0.9997100608664811,1353,421712,False,True
123532,C754,C3336,0.9997100608711419,1353,421114,False,True
123533,C754,C3336,0.9997100608711419,1353,421326,False,True
123548,C754,C4909,0.9997100608862843,1353,421135,False,True
123549,C754,C4909,0.9997100608862843,1353,421141,False,True
123550,C754,C4909,0.9997100608862843,1353,421150,False,True
123551,C754,C4909,0.9997100608862843,1353,421368,False,True
123552,C754,C4909,0.9997100608862843,1353,421575,False,True
123553,C754,C4909,0.9997100608862843,1353,421587,False,True
123554,C754,C4909,0.9997100608862843,1353,421594,False,True
123564,C754,C6047,0.9997100608619458,1353,421151,False,True
123565,C754,C6047,0.9997100608619458,1353,421354,False,True
123566,C754,C6047,0.9997100608619458,1353,421362,False,True
123567,C754,C6047,0.9997100608619458,1353,421370,False,True
123568,C754,C6047,0.9997100608619458,1353,421421,False,True
123569,C754,C14850,0.9997100608633362,1353,421174,False,True
123570,C754,C14850,0.9997100608633362,1353,421610,False,True
123571,C754,C14850,0.9997100608633362,1353,421621,False,True
123575,C754,C19016,0.9997100608785374,1353,421200,False,True
123576,C754,C19016,0.9997100608785374,1353,421417,False,True
123577,C754,C19016,0.9997100608785374,1353,421426,False,True
123578,C754,C19016,0.9997100608785374,1353,421806,False,True
123583,C754,C21585,0.9997100608685219,1353,421202,False,True
123584,C754,C21585,0.9997100608685219,1353,421640,False,True
123604,C754,C5528,0.9997100608742306,1353,421243,False,True
123605,C754,C5528,0.9997100608742306,1353,421250,False,True
123606,C754,C5528,0.9997100608742306,1353,421258,False,True
123607,C754,C5528,0.9997100608742306,1353,421270,False,True
123608,C754,C5528,0.9997100608742306,1353,421475,False,True
123632,C754,C7223,0.9997100608801918,1353,421271,False,True
123633,C754,C7223,0.9997100608801918,1353,421279,False,True
123634,C754,C7223,0.9997100608801918,1353,421685,False,True
123635,C754,C7223,0.9997100608801918,1353,421693,False,True
123636,C754,C10944,0.9997100608671604,1353,421281,False,True
123637,C754,C10944,0.9997100608671604,1353,421288,False,True
123638,C754,C10944,0.9997100608671604,1353,421308,False,True
123646,C754,C2027,0.9997100608626848,1353,421302,False,True
123647,C754,C2027,0.9997100608626848,1353,421309,False,True
123648,C754,C2027,0.9997100608626848,1353,421520,False,True
123649,C754,C2027,0.9997100608626848,1353,421720,False,True
123650,C754,C2027,0.9997100608626848,1353,421732,False,True
123651,C754,C4651,0.9997100608686336,1353,421306,False,True
123652,C754,C4651,0.9997100608686336,1353,421522,False,True
123653,C754,C4651,0.9997100608686336,1353,421714,False,True
123654,C754,C4651,0.9997100608686336,1353,421724,False,True
123686,C754,C5334,0.9997100608636882,1353,421361,False,True
123687,C754,C5334,0.9997100608636882,1353,421369,False,True
123688,C754,C5334,0.9997100608636882,1353,421406,False,True
123689,C754,C5334,0.9997100608636882,1353,421429,False,True
123690,C754,C5334,0.9997100608636882,1353,421606,False,True
123691,C754,C5334,0.9997100608636882,1353,421617,False,True
123692,C754,C5334,0.9997100608636882,1353,421767,False,True
123693,C754,C5334,0.9997100608636882,1353,421787,False,True
123694,C754,C5334,0.9997100608636882,1353,421792,False,True
123695,C754,C5334,0.9997100608636882,1353,421799,False,True
123696,C754,C5334,0.9997100608636882,1353,421809,False,True
123701,C754,C5290,0.9997100608800865,1353,421376,False,True
123702,C754,C5290,0.9997100608800865,1353,421397,False,True
123703,C754,C5290,0.9997100608800865,1353,421786,False,True
123708,C754,C8688,0.9997100608681859,1353,421389,False,True
123709,C754,C8688,0.9997100608681859,1353,421409,False,True
123710,C754,C8688,0.9997100608681859,1353,421607,False,True
123724,C754,C13789,0.9997100608910097,1353,421425,False,True
123725,C754,C13789,0.9997100608910097,1353,421431,False,True
123735,C754,C4448,0.9997100608738011,1353,421453,False,True
123736,C754,C4448,0.9997100608738011,1353,421648,False,True
123737,C754,C4448,0.9997100608738011,1353,421654,False,True
123738,C754,C17033,0.9997100608675704,1353,421459,False,True
123739,C754,C17033,0.9997100608675704,1353,421464,False,True
123740,C754,C17033,0.9997100608675704,1353,421657,False,True
123741,C754,C17033,0.9997100608675704,1353,421662,False,True
123742,C754,C11386,0.9997100608835094,1353,421463,False,True
123754,C754,C4042,0.9997100608821338,1353,421504,False,True
123755,C754,C4042,0.9997100608821338,1353,421515,False,True
123756,C754,C4042,0.9997100608821338,1353,421723,False,True
123757,C754,C4042,0.9997100608821338,1353,421736,False,True
123758,C754,C21906,0.9997100608976662,1353,421514,False,True
123759,C754,C12594,0.9997100608646248,1353,421533,False,True
123760,C754,C12594,0.9997100608646248,1353,421719,False,True
123761,C754,C12594,0.9997100608646248,1353,421729,False,True
123766,C754,C17400,0.9997100608689556,1353,421556,False,True
123767,C754,C8613,0.9997100608673108,1353,421558,False,True
123768,C754,C8613,0.9997100608673108,1353,421563,False,True
123769,C754,C8613,0.9997100608673108,1353,421567,False,True
123772,C754,C8533,0.9997100608775742,1353,421573,False,True
123773,C754,C8533,0.9997100608775742,1353,421579,False,True
123774,C754,C8533,0.9997100608775742,1353,421760,False,True
123775,C754,C18973,0.9997100608692394,1353,421580,False,True
123776,C754,C18973,0.9997100608692394,1353,421586,False,True
123777,C754,C10772,0.9997100608858495,1353,421591,False,True
123778,C754,C10772,0.9997100608858495,1353,421598,False,True
123781,C754,C2098,0.9997100608790007,1353,421615,False,True
123782,C754,C2098,0.9997100608790007,1353,421622,False,True
123790,C754,C11110,0.9997100608882905,1353,421643,False,True
123791,C754,C11110,0.9997100608882905,1353,421650,False,True
123796,C754,C12677,0.9997100608708804,1353,421652,False,True
123797,C754,C12677,0.9997100608708804,1353,421655,False,True
123798,C754,C12677,0.9997100608708804,1353,421660,False,True
123799,C754,C12677,0.9997100608708804,1353,421749,False,True
123800,C754,C4297,0.9997100609000944,1353,421653,False,True
123801,C754,C16418,0.9997100608795044,1353,421667,False,True
123803,C754,C16496,0.99971006087676,1353,421684,False,True
123804,C754,C5196,0.9997100608871795,1353,421692,False,True
123808,C754,C1586,0.9997100608629612,1353,421730,False,True
123809,C754,C1586,0.9997100608629612,1353,421738,False,True
123810,C754,C1586,0.9997100608629612,1353,421743,False,True
123811,C754,C1586,0.9997100608629612,1353,421763,False,True
123812,C754,C1586,0.9997100608629612,1353,421770,False,True
123813,C754,C1586,0.9997100608629612,1353,421773,False,True
123814,C754,C18931,0.9997100608893095,1353,421731,False,True
123817,C754,C2712,0.9997100608839339,1353,421758,False,True
123820,C754,C2817,0.9997100608750187,1353,421765,False,True
123821,C754,C2817,0.9997100608750187,1353,421771,False,True
123822,C754,C2817,0.9997100608750187,1353,421784,False,True
123823,C754,C2817,0.9997100608750187,1353,421791,False,True
123825,C754,C6425,0.9997100608804055,1353,421772,False,True
123830,C754,C13816,0.9997100608727143,1353,421795,False,True
123831,C754,C13816,0.9997100608727143,1353,421803,False,True
123835,C754,C8814,0.9997100608960635,1353,421800,False,True
123837,C754,C2542,0.9997100608708505,1353,421807,False,True
123838,C754,C18125,0.9997100608620635,1353,421815,False,True
123841,C754,C4239,0.9997100608779323,1353,421826,False,True
123969,C1789,C3586,0.9997100608840508,1353,419898,False,True
123970,C1789,C3586,0.9997100608840508,1353,420828,False,True
124216,C231,C1869,0.9997100608917191,1353,420966,False,True
124217,C231,C1869,0.9997100608917191,1353,420979,False,True
124218,C231,C1869,0.9997100608917191,1353,420984,False,True
124219,C231,C1869,0.9997100608917191,1353,420991,False,True
124220,C231,C1869,0.9997100608917191,1353,421056,False,True
124221,C231,C1869,0.9997100608917191,1353,421060,False,True
124222,C231,C1869,0.9997100608917191,1353,421066,False,True
124223,C231,C1869,0.9997100608917191,1353,421069,False,True
124224,C231,C1869,0.9997100608917191,1353,421071,False,True
124225,C231,C1869,0.9997100608917191,1353,421076,False,True
124226,C231,C1869,0.9997100608917191,1353,421152,False,True
124227,C231,C1869,0.9997100608917191,1353,421157,False,True
124228,C231,C1869,0.9997100608917191,1353,421162,False,True
124229,C231,C1869,0.9997100608917191,1353,421169,False,True
124230,C231,C1869,0.9997100608917191,1353,421176,False,True
124231,C231,C1869,0.9997100608917191,1353,421181,False,True
124232,C231,C1869,0.9997100608917191,1353,421189,False,True
124233,C231,C1869,0.9997100608917191,1353,421197,False,True
124234,C231,C1869,0.9997100608917191,1353,421265,False,True
124235,C231,C1869,0.9997100608917191,1353,421272,False,True
124236,C231,C1869,0.9997100608917191,1353,421275,False,True
124237,C231,C1869,0.9997100608917191,1353,421280,False,True
124238,C231,C1869,0.9997100608917191,1353,421285,False,True
124239,C231,C1869,0.9997100608917191,1353,421292,False,True
124240,C231,C1869,0.9997100608917191,1353,421297,False,True
124241,C231,C1869,0.9997100608917191,1353,421390,False,True
124242,C231,C1869,0.9997100608917191,1353,421393,False,True
124243,C231,C1869,0.9997100608917191,1353,421399,False,True
124244,C231,C1869,0.9997100608917191,1353,421401,False,True
124245,C231,C1869,0.9997100608917191,1353,421413,False,True
124246,C231,C1869,0.9997100608917191,1353,421433,False,True
124247,C231,C1869,0.9997100608917191,1353,421448,False,True
124248,C231,C1869,0.9997100608917191,1353,421506,False,True
124249,C231,C1869,0.9997100608917191,1353,421543,False,True
124250,C231,C1869,0.9997100608917191,1353,421552,False,True
124251,C231,C1869,0.9997100608917191,1353,421603,False,True
124252,C231,C1869,0.9997100608917191,1353,421647,False,True
124253,C231,C1869,0.9997100608917191,1353,421691,False,True
124254,C231,C1869,0.9997100608917191,1353,421741,False,True
124255,C231,C1869,0.9997100608917191,1353,421744,False,True
124256,C231,C1869,0.9997100608917191,1353,421797,False,True
124326,C22144,C1025,0.9997100609132878,1353,420356,False,True
124327,C22144,C2651,0.9997100608719782,1353,420493,False,True
124328,C22144,C2651,0.9997100608719782,1353,420517,False,True
124329,C22144,C2651,0.9997100608719782,1353,420641,False,True
124393,C13046,C754,0.9997100608679579,1354,421830,False,True
124394,C13046,C754,0.9997100608679579,1354,421844,False,True
124395,C13046,C754,0.9997100608679579,1354,421994,False,True
124396,C13046,C754,0.9997100608679579,1354,422158,False,True
124414,C754,C4239,0.9997100608779323,1354,421842,False,True
124415,C754,C4239,0.9997100608779323,1354,422208,False,True
124416,C754,C8988,0.9997100608627896,1354,421843,False,True
124417,C754,C8988,0.9997100608627896,1354,421847,False,True
124418,C754,C8988,0.9997100608627896,1354,422392,False,True
124419,C754,C13789,0.9997100608910097,1354,421845,False,True
124420,C754,C13789,0.9997100608910097,1354,421862,False,True
124421,C754,C13789,0.9997100608910097,1354,421872,False,True
124422,C754,C13789,0.9997100608910097,1354,421899,False,True
124424,C754,C11386,0.9997100608835094,1354,421850,False,True
124425,C754,C11386,0.9997100608835094,1354,422028,False,True
124426,C754,C11386,0.9997100608835094,1354,422037,False,True
124434,C754,C14157,0.9997100608811267,1354,421854,False,True
124435,C754,C14157,0.9997100608811267,1354,422022,False,True
124436,C754,C14157,0.9997100608811267,1354,422222,False,True
124437,C754,C2923,0.9997100608742269,1354,421855,False,True
124438,C754,C4448,0.9997100608738011,1354,421856,False,True
124439,C754,C4448,0.9997100608738011,1354,422047,False,True
124440,C754,C4448,0.9997100608738011,1354,422059,False,True
124441,C754,C4448,0.9997100608738011,1354,422066,False,True
124447,C754,C16496,0.99971006087676,1354,421869,False,True
124448,C754,C16496,0.99971006087676,1354,422042,False,True
124451,C754,C18032,0.9997100608686667,1354,421873,False,True
124452,C754,C18032,0.9997100608686667,1354,422043,False,True
124453,C754,C18032,0.9997100608686667,1354,422418,False,True
124454,C754,C18032,0.9997100608686667,1354,422425,False,True
124465,C754,C3200,0.9997100608642454,1354,421875,False,True
124466,C754,C3200,0.9997100608642454,1354,421908,False,True
124467,C754,C3200,0.9997100608642454,1354,421917,False,True
124468,C754,C3200,0.9997100608642454,1354,422250,False,True
124469,C754,C3200,0.9997100608642454,1354,422256,False,True
124470,C754,C3200,0.9997100608642454,1354,422286,False,True
124478,C754,C5196,0.9997100608871795,1354,421879,False,True
124479,C754,C5196,0.9997100608871795,1354,422060,False,True
124493,C754,C2420,0.9997100608614958,1354,421888,False,True
124494,C754,C2420,0.9997100608614958,1354,421896,False,True
124495,C754,C2420,0.9997100608614958,1354,422101,False,True
124496,C754,C2420,0.9997100608614958,1354,422108,False,True
124497,C754,C2420,0.9997100608614958,1354,422265,False,True
124498,C754,C2420,0.9997100608614958,1354,422270,False,True
124499,C754,C2420,0.9997100608614958,1354,422302,False,True
124500,C754,C2420,0.9997100608614958,1354,422307,False,True
124501,C754,C2420,0.9997100608614958,1354,422311,False,True
124502,C754,C2420,0.9997100608614958,1354,422326,False,True
124507,C754,C5402,0.9997100608898105,1354,421897,False,True
124508,C754,C5402,0.9997100608898105,1354,422072,False,True
124517,C754,C4042,0.9997100608821338,1354,421901,False,True
124518,C754,C4042,0.9997100608821338,1354,422058,False,True
124519,C754,C4042,0.9997100608821338,1354,422083,False,True
124520,C754,C4042,0.9997100608821338,1354,422102,False,True
124521,C754,C4042,0.9997100608821338,1354,422113,False,True
124522,C754,C4042,0.9997100608821338,1354,422117,False,True
124523,C754,C4042,0.9997100608821338,1354,422118,False,True
124524,C754,C4722,0.9997100609010705,1354,421902,False,True
124525,C754,C4722,0.9997100609010705,1354,421909,False,True
124526,C754,C6155,0.9997100608980729,1354,421903,False,True
124527,C754,C6155,0.9997100608980729,1354,422067,False,True
124528,C754,C6155,0.9997100608980729,1354,422096,False,True
124529,C754,C6155,0.9997100608980729,1354,422104,False,True
124540,C754,C12594,0.9997100608646248,1354,421913,False,True
124541,C754,C12594,0.9997100608646248,1354,421922,False,True
124542,C754,C12594,0.9997100608646248,1354,422097,False,True
124543,C754,C12594,0.9997100608646248,1354,422106,False,True
124544,C754,C2027,0.9997100608626848,1354,421914,False,True
124545,C754,C22253,0.9997100608673679,1354,421915,False,True
124546,C754,C22253,0.9997100608673679,1354,421926,False,True
124547,C754,C22253,0.9997100608673679,1354,421937,False,True
124548,C754,C22253,0.9997100608673679,1354,422107,False,True
124556,C754,C12364,0.9997100608633714,1354,421921,False,True
124557,C754,C12364,0.9997100608633714,1354,421932,False,True
124558,C754,C12364,0.9997100608633714,1354,421950,False,True
124559,C754,C12364,0.9997100608633714,1354,422299,False,True
124560,C754,C12364,0.9997100608633714,1354,422308,False,True
124561,C754,C17448,0.9997100609040424,1354,421923,False,True
124562,C754,C17448,0.9997100609040424,1354,422098,False,True
124563,C754,C17448,0.9997100609040424,1354,422475,False,True
124564,C754,C17448,0.9997100609040424,1354,422483,False,True
124573,C754,C10497,0.9997100608680134,1354,421935,False,True
124574,C754,C10497,0.9997100608680134,1354,421942,False,True
124575,C754,C10497,0.9997100608680134,1354,421949,False,True
124576,C754,C10497,0.9997100608680134,1354,422316,False,True
124577,C754,C10497,0.9997100608680134,1354,422342,False,True
124578,C754,C10497,0.9997100608680134,1354,422351,False,True
124583,C754,C8613,0.9997100608673108,1354,421940,False,True
124584,C754,C8613,0.9997100608673108,1354,421947,False,True
124585,C754,C8613,0.9997100608673108,1354,422020,False,True
124588,C754,C11721,0.9997100608759735,1354,421943,False,True
124589,C754,C18854,0.9997100608787919,1354,421944,False,True
124590,C754,C18854,0.9997100608787919,1354,421951,False,True
124591,C754,C18854,0.9997100608787919,1354,422499,False,True
124592,C754,C18854,0.9997100608787919,1354,422511,False,True
124593,C754,C18854,0.9997100608787919,1354,422519,False,True
124594,C754,C18854,0.9997100608787919,1354,422525,False,True
124604,C754,C6425,0.9997100608804055,1354,421954,False,True
124605,C754,C6425,0.9997100608804055,1354,421956,False,True
124606,C754,C6425,0.9997100608804055,1354,422321,False,True
124607,C754,C6425,0.9997100608804055,1354,422328,False,True
124608,C754,C6425,0.9997100608804055,1354,422420,False,True
124609,C754,C6427,0.9997100608679265,1354,421957,False,True
124610,C754,C6427,0.9997100608679265,1354,422105,False,True
124611,C754,C6427,0.9997100608679265,1354,422110,False,True
124612,C754,C6427,0.9997100608679265,1354,422545,False,True
124613,C754,C6427,0.9997100608679265,1354,422555,False,True
124614,C754,C6427,0.9997100608679265,1354,422568,False,True
124615,C754,C6427,0.9997100608679265,1354,422572,False,True
124616,C754,C14184,0.9997100608616969,1354,421958,False,True
124617,C754,C14184,0.9997100608616969,1354,422120,False,True
124618,C754,C14184,0.9997100608616969,1354,422129,False,True
124619,C754,C14184,0.9997100608616969,1354,422317,False,True
124620,C754,C14184,0.9997100608616969,1354,422324,False,True
124621,C754,C14184,0.9997100608616969,1354,422537,False,True
124622,C754,C2712,0.9997100608839339,1354,421959,False,True
124623,C754,C2712,0.9997100608839339,1354,422121,False,True
124624,C754,C2712,0.9997100608839339,1354,422139,False,True
124625,C754,C2712,0.9997100608839339,1354,422239,False,True
124628,C754,C10772,0.9997100608858495,1354,421961,False,True
124629,C754,C10772,0.9997100608858495,1354,421969,False,True
124635,C754,C20958,0.9997100608619232,1354,421965,False,True
124636,C754,C20958,0.9997100608619232,1354,422148,False,True
124637,C754,C20958,0.9997100608619232,1354,422332,False,True
124638,C754,C20958,0.9997100608619232,1354,422540,False,True
124651,C754,C13816,0.9997100608727143,1354,421973,False,True
124652,C754,C13816,0.9997100608727143,1354,421981,False,True
124653,C754,C13816,0.9997100608727143,1354,421985,False,True
124654,C754,C13816,0.9997100608727143,1354,421995,False,True
124655,C754,C13816,0.9997100608727143,1354,422159,False,True
124656,C754,C13816,0.9997100608727143,1354,422173,False,True
124657,C754,C13816,0.9997100608727143,1354,422358,False,True
124668,C754,C8814,0.9997100608960635,1354,421982,False,True
124669,C754,C8814,0.9997100608960635,1354,421992,False,True
124670,C754,C8814,0.9997100608960635,1354,422004,False,True
124671,C754,C8814,0.9997100608960635,1354,422166,False,True
124672,C754,C8814,0.9997100608960635,1354,422345,False,True
124675,C754,C2098,0.9997100608790008,1354,421988,False,True
124678,C754,C2879,0.9997100608815348,1354,421990,False,True
124679,C754,C2879,0.9997100608815348,1354,422074,False,True
124680,C754,C2879,0.9997100608815348,1354,422170,False,True
124683,C754,C19361,0.999710060861572,1354,421997,False,True
124684,C754,C19361,0.999710060861572,1354,422394,False,True
124685,C754,C19361,0.999710060861572,1354,422405,False,True
124686,C754,C19361,0.999710060861572,1354,422409,False,True
124688,C754,C2542,0.9997100608708505,1354,422001,False,True
124689,C754,C2542,0.9997100608708505,1354,422175,False,True
124690,C754,C2542,0.9997100608708505,1354,422181,False,True
124691,C754,C2542,0.9997100608708505,1354,422199,False,True
124708,C754,C19997,0.9997100608686417,1354,422013,False,True
124709,C754,C19997,0.9997100608686417,1354,422017,False,True
124710,C754,C19997,0.9997100608686417,1354,422191,False,True
124711,C754,C19997,0.9997100608686417,1354,422197,False,True
124712,C754,C19997,0.9997100608686417,1354,422235,False,True
124713,C754,C19997,0.9997100608686417,1354,422243,False,True
124714,C754,C19997,0.9997100608686417,1354,422610,False,True
124715,C754,C19997,0.9997100608686417,1354,422628,False,True
124716,C754,C19997,0.9997100608686417,1354,422637,False,True
124717,C754,C19997,0.9997100608686417,1354,422654,False,True
124718,C754,C19997,0.9997100608686417,1354,422660,False,True
124719,C754,C4297,0.9997100609000944,1354,422018,False,True
124720,C754,C4297,0.9997100609000944,1354,422194,False,True
124721,C754,C4297,0.9997100609000944,1354,422266,False,True
124722,C754,C4297,0.9997100609000944,1354,422279,False,True
124725,C754,C16418,0.9997100608795043,1354,422023,False,True
124726,C754,C16418,0.9997100608795043,1354,422218,False,True
124727,C754,C16418,0.9997100608795043,1354,422223,False,True
124733,C754,C20130,0.9997100608804157,1354,422030,False,True
124734,C754,C20130,0.9997100608804157,1354,422039,False,True
124735,C754,C20130,0.9997100608804157,1354,422237,False,True
124739,C754,C21676,0.9997100608723547,1354,422045,False,True
124740,C754,C21676,0.9997100608723547,1354,422655,False,True
124747,C754,C13559,0.9997100608661977,1354,422052,False,True
124748,C754,C13559,0.9997100608661977,1354,422147,False,True
124749,C754,C13559,0.9997100608661977,1354,422248,False,True
124750,C754,C13559,0.9997100608661977,1354,422434,False,True
124751,C754,C13559,0.9997100608661977,1354,422444,False,True
124752,C754,C13559,0.9997100608661977,1354,422452,False,True
124753,C754,C13948,0.9997100608637131,1354,422053,False,True
124754,C754,C13948,0.9997100608637131,1354,422063,False,True
124755,C754,C13948,0.9997100608637131,1354,422281,False,True
124756,C754,C13948,0.9997100608637131,1354,422509,False,True
124757,C754,C18176,0.9997100608624058,1354,422065,False,True
124758,C754,C18176,0.9997100608624058,1354,422080,False,True
124759,C754,C18176,0.9997100608624058,1354,422461,False,True
124767,C754,C18931,0.9997100608893095,1354,422081,False,True
124768,C754,C18931,0.9997100608893095,1354,422092,False,True
124769,C754,C18931,0.9997100608893095,1354,422283,False,True
124770,C754,C21495,0.9997100608855558,1354,422082,False,True
124771,C754,C21495,0.9997100608855558,1354,422277,False,True
124772,C754,C21495,0.9997100608855558,1354,422471,False,True
124773,C754,C21495,0.9997100608855558,1354,422496,False,True
124774,C754,C21495,0.9997100608855558,1354,422500,False,True
124775,C754,C1586,0.9997100608629612,1354,422091,False,True
124776,C754,C1586,0.9997100608629612,1354,422136,False,True
124777,C754,C1586,0.9997100608629612,1354,422141,False,True
124778,C754,C19843,0.9997100608825714,1354,422093,False,True
124779,C754,C19843,0.9997100608825714,1354,422100,False,True
124780,C754,C19843,0.9997100608825714,1354,422130,False,True
124781,C754,C19843,0.9997100608825714,1354,422138,False,True
124782,C754,C19843,0.9997100608825714,1354,422469,False,True
124783,C754,C19843,0.9997100608825714,1354,422478,False,True
124784,C754,C19843,0.9997100608825714,1354,422526,False,True
124785,C754,C19843,0.9997100608825714,1354,422530,False,True
124786,C754,C20549,0.9997100608643135,1354,422094,False,True
124787,C754,C20549,0.9997100608643135,1354,422276,False,True
124788,C754,C20549,0.9997100608643135,1354,422284,False,True
124789,C754,C20549,0.9997100608643135,1354,422470,False,True
124791,C754,C15988,0.9997100608657186,1354,422111,False,True
124792,C754,C15988,0.9997100608657186,1354,422702,False,True
124822,C754,C18973,0.9997100608692394,1354,422137,False,True
124823,C754,C18973,0.9997100608692394,1354,422142,False,True
124825,C754,C3247,0.9997100608690315,1354,422149,False,True
124826,C754,C3247,0.9997100608690315,1354,422337,False,True
124827,C754,C3247,0.9997100608690315,1354,422549,False,True
124828,C754,C3247,0.9997100608690315,1354,422748,False,True
124837,C754,C3329,0.9997100608808629,1354,422163,False,True
124838,C754,C3329,0.9997100608808629,1354,422360,False,True
124839,C754,C3329,0.9997100608808629,1354,422566,False,True
124840,C754,C3329,0.9997100608808629,1354,422571,False,True
124851,C754,C18125,0.9997100608620635,1354,422169,False,True
124852,C754,C18125,0.9997100608620635,1354,422174,False,True
124853,C754,C18125,0.9997100608620635,1354,422364,False,True
124854,C754,C18125,0.9997100608620635,1354,422370,False,True
124858,C754,C11110,0.9997100608882905,1354,422178,False,True
124875,C754,C3361,0.999710060912284,1354,422193,False,True
124876,C754,C3361,0.999710060912284,1354,422201,False,True
124902,C754,C3678,0.9997100608787828,1354,422215,False,True
